REPRESENTATIVE,PARTY,STATE,VOTE,session,roll_no,chamber,congress,bio_url
Mullin,Republican,Oklahoma,NAY,1,134,House,116,https://clerk.house.gov/members/M001190
Murphy,Democratic,Florida,YEA,1,134,House,116,https://clerk.house.gov/members/M001202
Nadler,Democratic,New York,YEA,1,134,House,116,https://clerk.house.gov/members/N000002
Napolitano,Democratic,California,YEA,1,134,House,116,https://clerk.house.gov/members/N000179
Neal,Democratic,Massachusetts,YEA,1,134,House,116,https://clerk.house.gov/members/N000015
Neguse,Democratic,Colorado,YEA,1,134,House,116,https://clerk.house.gov/members/N000191
Newhouse,Republican,Washington,NAY,1,134,House,116,https://clerk.house.gov/members/N000189
Norcross,Democratic,New Jersey,YEA,1,134,House,116,https://clerk.house.gov/members/N000188
Norman,Republican,South Carolina,NAY,1,134,House,116,https://clerk.house.gov/members/N000190
Nunes,Republican,California,NAY,1,134,House,116,https://clerk.house.gov/members/N000181
O'Halleran,Democratic,Arizona,YEA,1,134,House,116,https://clerk.house.gov/members/O000171
Ocasio-Cortez,Democratic,New York,YEA,1,134,House,116,https://clerk.house.gov/members/O000172
Olson,Republican,Texas,NAY,1,134,House,116,http://bioguide.congress.gov/scripts/biodisplay.pl?index=O000168
Omar,Democratic,Minnesota,YEA,1,134,House,116,https://clerk.house.gov/members/O000173
Palazzo,Republican,Mississippi,NAY,1,134,House,116,https://clerk.house.gov/members/P000601
Pallone,Democratic,New Jersey,YEA,1,134,House,116,https://clerk.house.gov/members/P000034
Palmer,Republican,Alabama,NAY,1,134,House,116,https://clerk.house.gov/members/P000609
Panetta,Democratic,California,YEA,1,134,House,116,https://clerk.house.gov/members/P000613
Pappas,Democratic,New Hampshire,YEA,1,134,House,116,https://clerk.house.gov/members/P000614
Pascrell,Democratic,New Jersey,YEA,1,134,House,116,https://clerk.house.gov/members/P000096
Payne,Democratic,New Jersey,YEA,1,134,House,116,https://clerk.house.gov/members/P000604
Pelosi,Democratic,California,YEA,1,134,House,116,https://clerk.house.gov/members/P000197
Pence,Republican,Indiana,NAY,1,134,House,116,https://clerk.house.gov/members/P000615
Perlmutter,Democratic,Colorado,YEA,1,134,House,116,https://clerk.house.gov/members/P000593
Perry,Republican,Pennsylvania,NAY,1,134,House,116,https://clerk.house.gov/members/P000605
Peters,Democratic,California,YEA,1,134,House,116,https://clerk.house.gov/members/P000608
Peterson,Democratic,Minnesota,YEA,1,134,House,116,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000258
Phillips,Democratic,Minnesota,YEA,1,134,House,116,https://clerk.house.gov/members/P000616
Pingree,Democratic,Maine,YEA,1,134,House,116,https://clerk.house.gov/members/P000597
Pocan,Democratic,Wisconsin,YEA,1,134,House,116,https://clerk.house.gov/members/P000607
Porter,Democratic,California,YEA,1,134,House,116,https://clerk.house.gov/members/P000618
Posey,Republican,Florida,NAY,1,134,House,116,https://clerk.house.gov/members/P000599
Pressley,Democratic,Massachusetts,YEA,1,134,House,116,https://clerk.house.gov/members/P000617
Price (NC),Democratic,North Carolina,YEA,1,134,House,116,https://clerk.house.gov/members/P000523
Quigley,Democratic,Illinois,YEA,1,134,House,116,https://clerk.house.gov/members/Q000023
Raskin,Democratic,Maryland,YEA,1,134,House,116,https://clerk.house.gov/members/R000606
Ratcliffe,Republican,Texas,NAY,1,134,House,116,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000601
Reed,Republican,New York,YEA,1,134,House,116,https://clerk.house.gov/members/R000585
Reschenthaler,Republican,Pennsylvania,NAY,1,134,House,116,https://clerk.house.gov/members/R000610
Rice (NY),Democratic,New York,YEA,1,134,House,116,https://clerk.house.gov/members/R000602
Rice (SC),Republican,South Carolina,NAY,1,134,House,116,https://clerk.house.gov/members/R000597
Richmond,Democratic,Louisiana,YEA,1,134,House,116,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000588
Riggleman,Republican,Virginia,NAY,1,134,House,116,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000611
Roby,Republican,Alabama,NAY,1,134,House,116,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000591
Rodgers (WA),Republican,Washington,NAY,1,134,House,116,https://clerk.house.gov/members/M001159
"Roe, David P.",Republican,Tennessee,NAY,1,134,House,116,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000582
Rogers (AL),Republican,Alabama,NAY,1,134,House,116,https://clerk.house.gov/members/R000575
Rogers (KY),Republican,Kentucky,NAY,1,134,House,116,https://clerk.house.gov/members/R000395
Rooney (FL),Republican,Florida,NAY,1,134,House,116,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000607
Rose (NY),Democratic,New York,YEA,1,134,House,116,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000613
"Rose, John W.",Republican,Tennessee,NAY,1,134,House,116,https://clerk.house.gov/members/R000612
Rouda,Democratic,California,YEA,1,134,House,116,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000616
Rouzer,Republican,North Carolina,NAY,1,134,House,116,https://clerk.house.gov/members/R000603
Roy,Republican,Texas,NAY,1,134,House,116,https://clerk.house.gov/members/R000614
Roybal-Allard,Democratic,California,YEA,1,134,House,116,https://clerk.house.gov/members/R000486
Ruiz,Democratic,California,YEA,1,134,House,116,https://clerk.house.gov/members/R000599
Ruppersberger,Democratic,Maryland,YEA,1,134,House,116,https://clerk.house.gov/members/R000576
Rush,Democratic,Illinois,YEA,1,134,House,116,https://clerk.house.gov/members/R000515
Rutherford,Republican,Florida,NAY,1,134,House,116,https://clerk.house.gov/members/R000609
Ryan,Democratic,Ohio,YEA,1,134,House,116,https://clerk.house.gov/members/R000577
Sánchez,Democratic,California,YEA,1,134,House,116,https://clerk.house.gov/members/S001156
Sarbanes,Democratic,Maryland,YEA,1,134,House,116,https://clerk.house.gov/members/S001168
Scalise,Republican,Louisiana,NAY,1,134,House,116,https://clerk.house.gov/members/S001176
Scanlon,Democratic,Pennsylvania,YEA,1,134,House,116,https://clerk.house.gov/members/S001205
Schakowsky,Democratic,Illinois,YEA,1,134,House,116,https://clerk.house.gov/members/S001145
Schiff,Democratic,California,YEA,1,134,House,116,https://clerk.house.gov/members/S001150
Schneider,Democratic,Illinois,YEA,1,134,House,116,https://clerk.house.gov/members/S001190
Schrader,Democratic,Oregon,YEA,1,134,House,116,https://clerk.house.gov/members/S001180
Schrier,Democratic,Washington,YEA,1,134,House,116,https://clerk.house.gov/members/S001216
Schweikert,Republican,Arizona,NAY,1,134,House,116,https://clerk.house.gov/members/S001183
Scott (VA),Democratic,Virginia,YEA,1,134,House,116,https://clerk.house.gov/members/S000185
"Scott, Austin",Republican,Georgia,NAY,1,134,House,116,https://clerk.house.gov/members/S001189
"Scott, David",Democratic,Georgia,YEA,1,134,House,116,https://clerk.house.gov/members/S001157
Sensenbrenner,Republican,Wisconsin,NAY,1,134,House,116,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000244
Serrano,Democratic,New York,YEA,1,134,House,116,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000248
Sewell (AL),Democratic,Alabama,YEA,1,134,House,116,https://clerk.house.gov/members/S001185
Shalala,Democratic,Florida,YEA,1,134,House,116,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S001206
Sherman,Democratic,California,YEA,1,134,House,116,https://clerk.house.gov/members/S000344
Sherrill,Democratic,New Jersey,YEA,1,134,House,116,https://clerk.house.gov/members/S001207
Shimkus,Republican,Illinois,NAY,1,134,House,116,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000364
Simpson,Republican,Idaho,YEA,1,134,House,116,https://clerk.house.gov/members/S001148
Sires,Democratic,New Jersey,YEA,1,134,House,116,https://clerk.house.gov/members/S001165
Slotkin,Democratic,Michigan,YEA,1,134,House,116,https://clerk.house.gov/members/S001208
Smith (MO),Republican,Missouri,NAY,1,134,House,116,https://clerk.house.gov/members/S001195
Smith (NE),Republican,Nebraska,NAY,1,134,House,116,https://clerk.house.gov/members/S001172
Smith (NJ),Republican,New Jersey,YEA,1,134,House,116,https://clerk.house.gov/members/S000522
Smith (WA),Democratic,Washington,YEA,1,134,House,116,https://clerk.house.gov/members/S000510
Smucker,Republican,Pennsylvania,NAY,1,134,House,116,https://clerk.house.gov/members/S001199
Soto,Democratic,Florida,YEA,1,134,House,116,https://clerk.house.gov/members/S001200
Spanberger,Democratic,Virginia,YEA,1,134,House,116,https://clerk.house.gov/members/S001209
Spano,Republican,Florida,NAY,1,134,House,116,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S001210
Speier,Democratic,California,YEA,1,134,House,116,https://clerk.house.gov/members/S001175
Stanton,Democratic,Arizona,YEA,1,134,House,116,https://clerk.house.gov/members/S001211
Stauber,Republican,Minnesota,NAY,1,134,House,116,https://clerk.house.gov/members/S001212
Stefanik,Republican,New York,NAY,1,134,House,116,https://clerk.house.gov/members/S001196
Steil,Republican,Wisconsin,NAY,1,134,House,116,https://clerk.house.gov/members/S001213
Steube,Republican,Florida,NAY,1,134,House,116,https://clerk.house.gov/members/S001214
Stevens,Democratic,Michigan,YEA,1,134,House,116,https://clerk.house.gov/members/S001215
Stewart,Republican,Utah,NAY,1,134,House,116,https://clerk.house.gov/members/S001192
Stivers,Republican,Ohio,NAY,1,134,House,116,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S001187
Suozzi,Democratic,New York,YEA,1,134,House,116,https://clerk.house.gov/members/S001201
Swalwell (CA),Democratic,California,YEA,1,134,House,116,https://clerk.house.gov/members/S001193
Takano,Democratic,California,YEA,1,134,House,116,https://clerk.house.gov/members/T000472
Taylor,Republican,Texas,NAY,1,134,House,116,https://clerk.house.gov/members/T000479
Thompson (CA),Democratic,California,YEA,1,134,House,116,https://clerk.house.gov/members/T000460
Thompson (MS),Democratic,Mississippi,YEA,1,134,House,116,https://clerk.house.gov/members/T000193
Thompson (PA),Republican,Pennsylvania,NAY,1,134,House,116,https://clerk.house.gov/members/T000467
Thornberry,Republican,Texas,NAY,1,134,House,116,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000238
Timmons,Republican,South Carolina,NAY,1,134,House,116,https://clerk.house.gov/members/T000480
Tipton,Republican,Colorado,NAY,1,134,House,116,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000470
Titus,Democratic,Nevada,YEA,1,134,House,116,https://clerk.house.gov/members/T000468
Tlaib,Democratic,Michigan,YEA,1,134,House,116,https://clerk.house.gov/members/T000481
Tonko,Democratic,New York,YEA,1,134,House,116,https://clerk.house.gov/members/T000469
Torres (CA),Democratic,California,YEA,1,134,House,116,https://clerk.house.gov/members/T000474
Torres Small (NM),Democratic,New Mexico,YEA,1,134,House,116,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000484
Trahan,Democratic,Massachusetts,YEA,1,134,House,116,https://clerk.house.gov/members/T000482
Trone,Democratic,Maryland,YEA,1,134,House,116,https://clerk.house.gov/members/T000483
Turner,Republican,Ohio,NAY,1,134,House,116,https://clerk.house.gov/members/T000463
Underwood,Democratic,Illinois,YEA,1,134,House,116,https://clerk.house.gov/members/U000040
Upton,Republican,Michigan,NAY,1,134,House,116,https://clerk.house.gov/members/U000031
Van Drew,Democratic,New Jersey,YEA,1,134,House,116,https://clerk.house.gov/members/V000133
Vargas,Democratic,California,YEA,1,134,House,116,https://clerk.house.gov/members/V000130
Veasey,Democratic,Texas,YEA,1,134,House,116,https://clerk.house.gov/members/V000131
Vela,Democratic,Texas,YEA,1,134,House,116,https://clerk.house.gov/members/V000132
Velázquez,Democratic,New York,YEA,1,134,House,116,https://clerk.house.gov/members/V000081
Visclosky,Democratic,Indiana,YEA,1,134,House,116,http://bioguide.congress.gov/scripts/biodisplay.pl?index=V000108
Wagner,Republican,Missouri,NAY,1,134,House,116,https://clerk.house.gov/members/W000812
Walberg,Republican,Michigan,NAY,1,134,House,116,https://clerk.house.gov/members/W000798
Walden,Republican,Oregon,NAY,1,134,House,116,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000791
Walker,Republican,North Carolina,NAY,1,134,House,116,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000819
Walorski,Republican,Indiana,NAY,1,134,House,116,https://clerk.house.gov/members/W000813
Waltz,Republican,Florida,NAY,1,134,House,116,https://clerk.house.gov/members/W000823
Wasserman Schultz,Democratic,Florida,YEA,1,134,House,116,https://clerk.house.gov/members/W000797
Waters,Democratic,California,YEA,1,134,House,116,https://clerk.house.gov/members/W000187
Watkins,Republican,Kansas,NAY,1,134,House,116,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000824
Watson Coleman,Democratic,New Jersey,YEA,1,134,House,116,https://clerk.house.gov/members/W000822
Weber (TX),Republican,Texas,NAY,1,134,House,116,https://clerk.house.gov/members/W000814
Webster (FL),Republican,Florida,NAY,1,134,House,116,https://clerk.house.gov/members/W000806
Welch,Democratic,Vermont,YEA,1,134,House,116,https://clerk.house.gov/members/W000800
Wenstrup,Republican,Ohio,NAY,1,134,House,116,https://clerk.house.gov/members/W000815
Westerman,Republican,Arkansas,NAY,1,134,House,116,https://clerk.house.gov/members/W000821
Wexton,Democratic,Virginia,YEA,1,134,House,116,https://clerk.house.gov/members/W000825
Wild,Democratic,Pennsylvania,YEA,1,134,House,116,https://clerk.house.gov/members/W000826
Williams,Republican,Texas,NAY,1,134,House,116,https://clerk.house.gov/members/W000816
Wilson (FL),Democratic,Florida,YEA,1,134,House,116,https://clerk.house.gov/members/W000808
Wilson (SC),Republican,South Carolina,NOT VOTING,1,134,House,116,https://clerk.house.gov/members/W000795
Wittman,Republican,Virginia,NAY,1,134,House,116,https://clerk.house.gov/members/W000804
Womack,Republican,Arkansas,NAY,1,134,House,116,https://clerk.house.gov/members/W000809
Woodall,Republican,Georgia,NAY,1,134,House,116,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000810
Wright,Republican,Texas,NAY,1,134,House,116,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000827
Yarmuth,Democratic,Kentucky,YEA,1,134,House,116,https://clerk.house.gov/members/Y000062
Yoho,Republican,Florida,NAY,1,134,House,116,http://bioguide.congress.gov/scripts/biodisplay.pl?index=Y000065
Young,Republican,Alaska,NAY,1,134,House,116,https://clerk.house.gov/members/Y000033
Zeldin,Republican,New York,NAY,1,134,House,116,https://clerk.house.gov/members/Z000017
Abraham,Republican,Louisiana,NOT VOTING,1,496,House,116,http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000374
Adams,Democratic,North Carolina,AYE,1,496,House,116,https://clerk.house.gov/members/A000370
Aderholt,Republican,Alabama,NO,1,496,House,116,https://clerk.house.gov/members/A000055
Aguilar,Democratic,California,AYE,1,496,House,116,https://clerk.house.gov/members/A000371
Allen,Republican,Georgia,NO,1,496,House,116,https://clerk.house.gov/members/A000372
Allred,Democratic,Texas,AYE,1,496,House,116,https://clerk.house.gov/members/A000376
Amash,Independent,Michigan,NO,1,496,House,116,http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000367
Amodei,Republican,Nevada,NO,1,496,House,116,https://clerk.house.gov/members/A000369
Armstrong,Republican,North Dakota,NO,1,496,House,116,https://clerk.house.gov/members/A000377
Arrington,Republican,Texas,NO,1,496,House,116,https://clerk.house.gov/members/A000375
Axne,Democratic,Iowa,AYE,1,496,House,116,https://clerk.house.gov/members/A000378
Babin,Republican,Texas,NO,1,496,House,116,https://clerk.house.gov/members/B001291
Bacon,Republican,Nebraska,NO,1,496,House,116,https://clerk.house.gov/members/B001298
Baird,Republican,Indiana,NO,1,496,House,116,https://clerk.house.gov/members/B001307
Balderson,Republican,Ohio,NO,1,496,House,116,https://clerk.house.gov/members/B001306
Banks,Republican,Indiana,NO,1,496,House,116,https://clerk.house.gov/members/B001299
Barr,Republican,Kentucky,NO,1,496,House,116,https://clerk.house.gov/members/B001282
Barragán,Democratic,California,AYE,1,496,House,116,https://clerk.house.gov/members/B001300
Bass,Democratic,California,AYE,1,496,House,116,https://clerk.house.gov/members/B001270
Beatty,Democratic,Ohio,AYE,1,496,House,116,https://clerk.house.gov/members/B001281
Bera,Democratic,California,AYE,1,496,House,116,https://clerk.house.gov/members/B001287
Bergman,Republican,Michigan,NO,1,496,House,116,https://clerk.house.gov/members/B001301
Beyer,Democratic,Virginia,AYE,1,496,House,116,https://clerk.house.gov/members/B001292
Biggs,Republican,Arizona,NO,1,496,House,116,https://clerk.house.gov/members/B001302
Bilirakis,Republican,Florida,NO,1,496,House,116,https://clerk.house.gov/members/B001257
Bishop (GA),Democratic,Georgia,AYE,1,496,House,116,https://clerk.house.gov/members/B000490
Bishop (UT),Republican,Utah,NO,1,496,House,116,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B001250
Blumenauer,Democratic,Oregon,AYE,1,496,House,116,https://clerk.house.gov/members/B000574
Blunt Rochester,Democratic,Delaware,AYE,1,496,House,116,https://clerk.house.gov/members/B001303
Bonamici,Democratic,Oregon,AYE,1,496,House,116,https://clerk.house.gov/members/B001278
Bost,Republican,Illinois,NO,1,496,House,116,https://clerk.house.gov/members/B001295
"Boyle, Brendan F.",Democratic,Pennsylvania,AYE,1,496,House,116,https://clerk.house.gov/members/B001296
Brady,Republican,Texas,NO,1,496,House,116,https://clerk.house.gov/members/B000755
Brindisi,Democratic,New York,NO,1,496,House,116,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B001308
Brooks (AL),Republican,Alabama,NO,1,496,House,116,https://clerk.house.gov/members/B001274
Brooks (IN),Republican,Indiana,NO,1,496,House,116,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B001284
Brown (MD),Democratic,Maryland,AYE,1,496,House,116,https://clerk.house.gov/members/B001304
Brownley (CA),Democratic,California,AYE,1,496,House,116,https://clerk.house.gov/members/B001285
Buchanan,Republican,Florida,NO,1,496,House,116,https://clerk.house.gov/members/B001260
Buck,Republican,Colorado,NO,1,496,House,116,https://clerk.house.gov/members/B001297
Bucshon,Republican,Indiana,NO,1,496,House,116,https://clerk.house.gov/members/B001275
Budd,Republican,North Carolina,NO,1,496,House,116,https://clerk.house.gov/members/B001305
Burchett,Republican,Tennessee,NO,1,496,House,116,https://clerk.house.gov/members/B001309
Burgess,Republican,Texas,NO,1,496,House,116,https://clerk.house.gov/members/B001248
Bustos,Democratic,Illinois,AYE,1,496,House,116,https://clerk.house.gov/members/B001286
Butterfield,Democratic,North Carolina,AYE,1,496,House,116,https://clerk.house.gov/members/B001251
Byrne,Republican,Alabama,NO,1,496,House,116,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B001289
Calvert,Republican,California,NO,1,496,House,116,https://clerk.house.gov/members/C000059
Carbajal,Democratic,California,AYE,1,496,House,116,https://clerk.house.gov/members/C001112
Cárdenas,Democratic,California,AYE,1,496,House,116,https://clerk.house.gov/members/C001097
Carson (IN),Democratic,Indiana,AYE,1,496,House,116,https://clerk.house.gov/members/C001072
Carter (GA),Republican,Georgia,NO,1,496,House,116,https://clerk.house.gov/members/C001103
Carter (TX),Republican,Texas,NO,1,496,House,116,https://clerk.house.gov/members/C001051
Cartwright,Democratic,Pennsylvania,AYE,1,496,House,116,https://clerk.house.gov/members/C001090
Case,Democratic,Hawaii,AYE,1,496,House,116,https://clerk.house.gov/members/C001055
Casten (IL),Democratic,Illinois,AYE,1,496,House,116,https://clerk.house.gov/members/C001117
Castor (FL),Democratic,Florida,AYE,1,496,House,116,https://clerk.house.gov/members/C001066
Castro (TX),Democratic,Texas,AYE,1,496,House,116,https://clerk.house.gov/members/C001091
Chabot,Republican,Ohio,NO,1,496,House,116,https://clerk.house.gov/members/C000266
Cheney,Republican,Wyoming,NO,1,496,House,116,https://clerk.house.gov/members/C001109
"Chu, Judy",Democratic,California,AYE,1,496,House,116,https://clerk.house.gov/members/C001080
Cicilline,Democratic,Rhode Island,AYE,1,496,House,116,https://clerk.house.gov/members/C001084
Cisneros,Democratic,California,AYE,1,496,House,116,http://bioguide.congress.gov/scripts/biodisplay.pl?index=C001123
Clark (MA),Democratic,Massachusetts,AYE,1,496,House,116,https://clerk.house.gov/members/C001101
Clarke (NY),Democratic,New York,AYE,1,496,House,116,https://clerk.house.gov/members/C001067
Clay,Democratic,Missouri,AYE,1,496,House,116,http://bioguide.congress.gov/scripts/biodisplay.pl?index=C001049
Cleaver,Democratic,Missouri,AYE,1,496,House,116,https://clerk.house.gov/members/C001061
Cline,Republican,Virginia,NO,1,496,House,116,https://clerk.house.gov/members/C001118
Cloud,Republican,Texas,NO,1,496,House,116,https://clerk.house.gov/members/C001115
Clyburn,Democratic,South Carolina,AYE,1,496,House,116,https://clerk.house.gov/members/C000537
Cohen,Democratic,Tennessee,AYE,1,496,House,116,https://clerk.house.gov/members/C001068
Cole,Republican,Oklahoma,NO,1,496,House,116,https://clerk.house.gov/members/C001053
Collins (GA),Republican,Georgia,NO,1,496,House,116,http://bioguide.congress.gov/scripts/biodisplay.pl?index=C001093
Collins (NY),Republican,New York,NO,1,496,House,116,http://bioguide.congress.gov/scripts/biodisplay.pl?index=C001092
Comer,Republican,Kentucky,NO,1,496,House,116,https://clerk.house.gov/members/C001108
Conaway,Republican,Texas,NO,1,496,House,116,http://bioguide.congress.gov/scripts/biodisplay.pl?index=C001062
Connolly,Democratic,Virginia,AYE,1,496,House,116,https://clerk.house.gov/members/C001078
Cook,Republican,California,NO,1,496,House,116,http://bioguide.congress.gov/scripts/biodisplay.pl?index=C001094
Cooper,Democratic,Tennessee,AYE,1,496,House,116,https://clerk.house.gov/members/C000754
Correa,Democratic,California,AYE,1,496,House,116,https://clerk.house.gov/members/C001110
Costa,Democratic,California,AYE,1,496,House,116,https://clerk.house.gov/members/C001059
Courtney,Democratic,Connecticut,AYE,1,496,House,116,https://clerk.house.gov/members/C001069
Cox (CA),Democratic,California,AYE,1,496,House,116,http://bioguide.congress.gov/scripts/biodisplay.pl?index=C001124
Craig,Democratic,Minnesota,AYE,1,496,House,116,https://clerk.house.gov/members/C001119
Crawford,Republican,Arkansas,NO,1,496,House,116,https://clerk.house.gov/members/C001087
Crenshaw,Republican,Texas,NO,1,496,House,116,https://clerk.house.gov/members/C001120
Crist,Democratic,Florida,AYE,1,496,House,116,https://clerk.house.gov/members/C001111
Crow,Democratic,Colorado,AYE,1,496,House,116,https://clerk.house.gov/members/C001121
Cuellar,Democratic,Texas,AYE,1,496,House,116,https://clerk.house.gov/members/C001063
Cummings,Democratic,Maryland,AYE,1,496,House,116,http://bioguide.congress.gov/scripts/biodisplay.pl?index=C000984
Cunningham,Democratic,South Carolina,NO,1,496,House,116,http://bioguide.congress.gov/scripts/biodisplay.pl?index=C001122
Curtis,Republican,Utah,NO,1,496,House,116,https://clerk.house.gov/members/C001114
Davids (KS),Democratic,Kansas,AYE,1,496,House,116,https://clerk.house.gov/members/D000629
Davidson (OH),Republican,Ohio,NO,1,496,House,116,https://clerk.house.gov/members/D000626
Davis (CA),Democratic,California,AYE,1,496,House,116,http://bioguide.congress.gov/scripts/biodisplay.pl?index=D000598
"Davis, Danny K.",Democratic,Illinois,AYE,1,496,House,116,https://clerk.house.gov/members/D000096
"Davis, Rodney",Republican,Illinois,NO,1,496,House,116,https://clerk.house.gov/members/D000619
Dean,Democratic,Pennsylvania,AYE,1,496,House,116,https://clerk.house.gov/members/D000631
DeFazio,Democratic,Oregon,AYE,1,496,House,116,https://clerk.house.gov/members/D000191
DeGette,Democratic,Colorado,AYE,1,496,House,116,https://clerk.house.gov/members/D000197
DeLauro,Democratic,Connecticut,AYE,1,496,House,116,https://clerk.house.gov/members/D000216
DelBene,Democratic,Washington,AYE,1,496,House,116,https://clerk.house.gov/members/D000617
Delgado,Democratic,New York,AYE,1,496,House,116,https://clerk.house.gov/members/D000630
Demings,Democratic,Florida,AYE,1,496,House,116,https://clerk.house.gov/members/D000627
DeSaulnier,Democratic,California,AYE,1,496,House,116,https://clerk.house.gov/members/D000623
DesJarlais,Republican,Tennessee,NO,1,496,House,116,https://clerk.house.gov/members/D000616
Deutch,Democratic,Florida,AYE,1,496,House,116,https://clerk.house.gov/members/D000610
Diaz-Balart,Republican,Florida,NO,1,496,House,116,https://clerk.house.gov/members/D000600
Dingell,Democratic,Michigan,AYE,1,496,House,116,https://clerk.house.gov/members/D000624
Doggett,Democratic,Texas,AYE,1,496,House,116,https://clerk.house.gov/members/D000399
"Doyle, Michael F.",Democratic,Pennsylvania,AYE,1,496,House,116,https://clerk.house.gov/members/D000482
Duffy,Republican,Wisconsin,NO,1,496,House,116,http://bioguide.congress.gov/scripts/biodisplay.pl?index=D000614
Duncan,Republican,South Carolina,NO,1,496,House,116,https://clerk.house.gov/members/D000615
Dunn,Republican,Florida,NO,1,496,House,116,https://clerk.house.gov/members/D000628
Emmer,Republican,Minnesota,NO,1,496,House,116,https://clerk.house.gov/members/E000294
Engel,Democratic,New York,AYE,1,496,House,116,http://bioguide.congress.gov/scripts/biodisplay.pl?index=E000179
Escobar,Democratic,Texas,AYE,1,496,House,116,https://clerk.house.gov/members/E000299
Eshoo,Democratic,California,AYE,1,496,House,116,https://clerk.house.gov/members/E000215
Espaillat,Democratic,New York,AYE,1,496,House,116,https://clerk.house.gov/members/E000297
Estes,Republican,Kansas,NO,1,496,House,116,https://clerk.house.gov/members/E000298
Evans,Democratic,Pennsylvania,AYE,1,496,House,116,https://clerk.house.gov/members/E000296
Ferguson,Republican,Georgia,NO,1,496,House,116,https://clerk.house.gov/members/F000465
Finkenauer,Democratic,Iowa,AYE,1,496,House,116,http://bioguide.congress.gov/scripts/biodisplay.pl?index=F000467
Fitzpatrick,Republican,Pennsylvania,AYE,1,496,House,116,https://clerk.house.gov/members/F000466
Fleischmann,Republican,Tennessee,NO,1,496,House,116,https://clerk.house.gov/members/F000459
Fletcher,Democratic,Texas,AYE,1,496,House,116,https://clerk.house.gov/members/F000468
Flores,Republican,Texas,NO,1,496,House,116,http://bioguide.congress.gov/scripts/biodisplay.pl?index=F000461
Fortenberry,Republican,Nebraska,NOT VOTING,1,496,House,116,https://clerk.house.gov/members/F000449
Foster,Democratic,Illinois,AYE,1,496,House,116,https://clerk.house.gov/members/F000454
Foxx (NC),Republican,North Carolina,NO,1,496,House,116,https://clerk.house.gov/members/F000450
Frankel,Democratic,Florida,AYE,1,496,House,116,https://clerk.house.gov/members/F000462
Fudge,Democratic,Ohio,AYE,1,496,House,116,http://bioguide.congress.gov/scripts/biodisplay.pl?index=F000455
Fulcher,Republican,Idaho,NO,1,496,House,116,https://clerk.house.gov/members/F000469
Gabbard,Democratic,Hawaii,NOT VOTING,1,496,House,116,http://bioguide.congress.gov/scripts/biodisplay.pl?index=G000571
Gaetz,Republican,Florida,NO,1,496,House,116,https://clerk.house.gov/members/G000578
Gallagher,Republican,Wisconsin,NO,1,496,House,116,https://clerk.house.gov/members/G000579
Gallego,Democratic,Arizona,AYE,1,496,House,116,https://clerk.house.gov/members/G000574
Garamendi,Democratic,California,AYE,1,496,House,116,https://clerk.house.gov/members/G000559
García (IL),Democratic,Illinois,AYE,1,496,House,116,https://clerk.house.gov/members/G000586
Garcia (TX),Democratic,Texas,AYE,1,496,House,116,https://clerk.house.gov/members/G000587
Gianforte,Republican,Montana,NO,1,496,House,116,http://bioguide.congress.gov/scripts/biodisplay.pl?index=G000584
Gibbs,Republican,Ohio,NO,1,496,House,116,https://clerk.house.gov/members/G000563
Gohmert,Republican,Texas,NO,1,496,House,116,https://clerk.house.gov/members/G000552
Golden,Democratic,Maine,AYE,1,496,House,116,https://clerk.house.gov/members/G000592
Gomez,Democratic,California,AYE,1,496,House,116,https://clerk.house.gov/members/G000585
Gonzalez (OH),Republican,Ohio,NO,1,496,House,116,https://clerk.house.gov/members/G000588
Gonzalez (TX),Democratic,Texas,AYE,1,496,House,116,https://clerk.house.gov/members/G000581
