"id","givenName","familyName","middleName","unaccentedGivenName","unaccentedFamilyName","unaccentedMiddleName","nickName","honorificPrefix","honorificSuffix","honorificTitle","birthYear","deathYear","congresses"
"C000807","Robert","Coughlin","Lawrence","Robert","Coughlin","Lawrence",,,,,"1929","2001","[{""position"":""Representative"",""congressNumber"":91,""stateName"":""PA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":92,""stateName"":""PA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":93,""stateName"":""PA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":94,""stateName"":""PA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":95,""stateName"":""PA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":96,""stateName"":""PA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":97,""stateName"":""PA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":98,""stateName"":""PA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":99,""stateName"":""PA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":100,""stateName"":""PA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":101,""stateName"":""PA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":102,""stateName"":""PA"",""parties"":[""Republican""]}]"
"C000809","James","Courter","Andrew","James","Courter","Andrew",,,,,"1941",,"[{""position"":""Representative"",""congressNumber"":96,""stateName"":""NJ"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":97,""stateName"":""NJ"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":98,""stateName"":""NJ"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":99,""stateName"":""NJ"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":100,""stateName"":""NJ"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":101,""stateName"":""NJ"",""parties"":[""Republican""]}]"
"C000846","William","Coyne","Joseph","William","Coyne","Joseph",,,,,"1936","2013","[{""position"":""Representative"",""congressNumber"":97,""stateName"":""PA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":98,""stateName"":""PA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":99,""stateName"":""PA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":100,""stateName"":""PA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":101,""stateName"":""PA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":102,""stateName"":""PA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":103,""stateName"":""PA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":104,""stateName"":""PA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":105,""stateName"":""PA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":106,""stateName"":""PA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":107,""stateName"":""PA"",""parties"":[""Democrat""]}]"
"C000858","Larry","Craig","Edwin","Larry","Craig","Edwin",,,,,"1945",,"[{""position"":""Representative"",""congressNumber"":97,""stateName"":""ID"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":98,""stateName"":""ID"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":99,""stateName"":""ID"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":100,""stateName"":""ID"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":101,""stateName"":""ID"",""parties"":[""Republican""]},{""position"":""Senator"",""congressNumber"":102,""stateName"":""ID"",""parties"":[""Republican""]},{""position"":""Senator"",""congressNumber"":103,""stateName"":""ID"",""parties"":[""Republican""]},{""position"":""Senator"",""congressNumber"":104,""stateName"":""ID"",""parties"":[""Republican""]},{""position"":""Senator"",""congressNumber"":105,""stateName"":""ID"",""parties"":[""Republican""]},{""position"":""Senator"",""congressNumber"":106,""stateName"":""ID"",""parties"":[""Republican""]},{""position"":""Senator"",""congressNumber"":107,""stateName"":""ID"",""parties"":[""Republican""]},{""position"":""Senator"",""congressNumber"":108,""stateName"":""ID"",""parties"":[""Republican""]},{""position"":""Senator"",""congressNumber"":109,""stateName"":""ID"",""parties"":[""Republican""]},{""position"":""Senator"",""congressNumber"":110,""stateName"":""ID"",""parties"":[""Republican""]}]"
"C000873","Philip","Crane","Miller","Philip","Crane","Miller",,,,,"1930","2014","[{""position"":""Representative"",""congressNumber"":91,""stateName"":""IL"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":92,""stateName"":""IL"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":93,""stateName"":""IL"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":94,""stateName"":""IL"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":95,""stateName"":""IL"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":96,""stateName"":""IL"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":97,""stateName"":""IL"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":98,""stateName"":""IL"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":99,""stateName"":""IL"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":100,""stateName"":""IL"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":101,""stateName"":""IL"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":102,""stateName"":""IL"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":103,""stateName"":""IL"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":104,""stateName"":""IL"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":105,""stateName"":""IL"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":106,""stateName"":""IL"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":107,""stateName"":""IL"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":108,""stateName"":""IL"",""parties"":[""Republican""]}]"
"C000877","Alan","Cranston",,"Alan","Cranston",,,,,,"1914","2000","[{""position"":""Senator"",""congressNumber"":91,""stateName"":""CA"",""parties"":[""Democrat""]},{""position"":""Senator"",""congressNumber"":92,""stateName"":""CA"",""parties"":[""Democrat""]},{""position"":""Senator"",""congressNumber"":93,""stateName"":""CA"",""parties"":[""Democrat""]},{""position"":""Senator"",""congressNumber"":94,""stateName"":""CA"",""parties"":[""Democrat""]},{""position"":""Senator"",""congressNumber"":95,""stateName"":""CA"",""parties"":[""Democrat""]},{""position"":""Senator"",""congressNumber"":96,""stateName"":""CA"",""parties"":[""Democrat""]},{""position"":""Senator"",""congressNumber"":97,""stateName"":""CA"",""parties"":[""Democrat""]},{""position"":""Senator"",""congressNumber"":98,""stateName"":""CA"",""parties"":[""Democrat""]},{""position"":""Senator"",""congressNumber"":99,""stateName"":""CA"",""parties"":[""Democrat""]},{""position"":""Senator"",""congressNumber"":100,""stateName"":""CA"",""parties"":[""Democrat""]},{""position"":""Senator"",""congressNumber"":101,""stateName"":""CA"",""parties"":[""Democrat""]},{""position"":""Senator"",""congressNumber"":102,""stateName"":""CA"",""parties"":[""Democrat""]}]"
"C000919","George","Crockett","William","George","Crockett","William",,,"Jr.",,"1909","1997","[{""position"":""Representative"",""congressNumber"":96,""stateName"":""MI"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":97,""stateName"":""MI"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":98,""stateName"":""MI"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":99,""stateName"":""MI"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":100,""stateName"":""MI"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":101,""stateName"":""MI"",""parties"":[""Democrat""]}]"
"D000018","Alfonse","D'Amato","Marcello","Alfonse","D'Amato","Marcello",,,,,"1937",,"[{""position"":""Senator"",""congressNumber"":97,""stateName"":""NY"",""parties"":[""Republican""]},{""position"":""Senator"",""congressNumber"":98,""stateName"":""NY"",""parties"":[""Republican""]},{""position"":""Senator"",""congressNumber"":99,""stateName"":""NY"",""parties"":[""Republican""]},{""position"":""Senator"",""congressNumber"":100,""stateName"":""NY"",""parties"":[""Republican""]},{""position"":""Senator"",""congressNumber"":101,""stateName"":""NY"",""parties"":[""Republican""]},{""position"":""Senator"",""congressNumber"":102,""stateName"":""NY"",""parties"":[""Republican""]},{""position"":""Senator"",""congressNumber"":103,""stateName"":""NY"",""parties"":[""Republican""]},{""position"":""Senator"",""congressNumber"":104,""stateName"":""NY"",""parties"":[""Republican""]},{""position"":""Senator"",""congressNumber"":105,""stateName"":""NY"",""parties"":[""Republican""]}]"
"D000030","John","Danforth","Claggett","John","Danforth","Claggett",,,,,"1936",,"[{""position"":""Senator"",""congressNumber"":94,""stateName"":""MO"",""parties"":[""Republican""]},{""position"":""Senator"",""congressNumber"":95,""stateName"":""MO"",""parties"":[""Republican""]},{""position"":""Senator"",""congressNumber"":96,""stateName"":""MO"",""parties"":[""Republican""]},{""position"":""Senator"",""congressNumber"":97,""stateName"":""MO"",""parties"":[""Republican""]},{""position"":""Senator"",""congressNumber"":98,""stateName"":""MO"",""parties"":[""Republican""]},{""position"":""Senator"",""congressNumber"":99,""stateName"":""MO"",""parties"":[""Republican""]},{""position"":""Senator"",""congressNumber"":100,""stateName"":""MO"",""parties"":[""Republican""]},{""position"":""Senator"",""congressNumber"":101,""stateName"":""MO"",""parties"":[""Republican""]},{""position"":""Senator"",""congressNumber"":102,""stateName"":""MO"",""parties"":[""Republican""]},{""position"":""Senator"",""congressNumber"":103,""stateName"":""MO"",""parties"":[""Republican""]}]"
"D000038","Wilbur","Daniel","Clarence","Wilbur","Daniel","Clarence","Dan",,,,"1914","1988","[{""position"":""Representative"",""congressNumber"":91,""stateName"":""VA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":92,""stateName"":""VA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":93,""stateName"":""VA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":94,""stateName"":""VA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":95,""stateName"":""VA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":96,""stateName"":""VA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":97,""stateName"":""VA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":98,""stateName"":""VA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":99,""stateName"":""VA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":100,""stateName"":""VA"",""parties"":[""Democrat""]}]"
"D000044","William","Dannemeyer","Edwin","William","Dannemeyer","Edwin",,,,,"1929","2019","[{""position"":""Representative"",""congressNumber"":96,""stateName"":""CA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":97,""stateName"":""CA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":98,""stateName"":""CA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":99,""stateName"":""CA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":100,""stateName"":""CA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":101,""stateName"":""CA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":102,""stateName"":""CA"",""parties"":[""Republican""]}]"
"D000051","George","Darden",,"George","Darden",,"Buddy",,,,"1943",,"[{""position"":""Representative"",""congressNumber"":98,""stateName"":""GA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":99,""stateName"":""GA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":100,""stateName"":""GA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":101,""stateName"":""GA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":102,""stateName"":""GA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":103,""stateName"":""GA"",""parties"":[""Democrat""]}]"
"D000064","Thomas","Daschle","Andrew","Thomas","Daschle","Andrew",,,,,"1947",,"[{""position"":""Representative"",""congressNumber"":96,""stateName"":""SD"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":97,""stateName"":""SD"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":98,""stateName"":""SD"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":99,""stateName"":""SD"",""parties"":[""Democrat""]},{""position"":""Senator"",""congressNumber"":100,""stateName"":""SD"",""parties"":[""Democrat""]},{""position"":""Senator"",""congressNumber"":101,""stateName"":""SD"",""parties"":[""Democrat""]},{""position"":""Senator"",""congressNumber"":102,""stateName"":""SD"",""parties"":[""Democrat""]},{""position"":""Senator"",""congressNumber"":103,""stateName"":""SD"",""parties"":[""Democrat""]},{""position"":""Senator"",""congressNumber"":104,""stateName"":""SD"",""parties"":[""Democrat""]},{""position"":""Senator"",""congressNumber"":105,""stateName"":""SD"",""parties"":[""Democrat""]},{""position"":""Senator"",""congressNumber"":106,""stateName"":""SD"",""parties"":[""Democrat""]},{""position"":""Senator"",""congressNumber"":107,""stateName"":""SD"",""parties"":[""Democrat""]},{""position"":""Senator"",""congressNumber"":108,""stateName"":""SD"",""parties"":[""Democrat""]}]"
"D000065","Harold","Daub","John","Harold","Daub","John","Hal",,"Jr.",,"1941",,"[{""position"":""Representative"",""congressNumber"":97,""stateName"":""NE"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":98,""stateName"":""NE"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":99,""stateName"":""NE"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":100,""stateName"":""NE"",""parties"":[""Republican""]}]"
"D000131","Robert","Davis","William","Robert","Davis","William",,,,,"1932","2009","[{""position"":""Representative"",""congressNumber"":96,""stateName"":""MI"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":97,""stateName"":""MI"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":98,""stateName"":""MI"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":99,""stateName"":""MI"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":100,""stateName"":""MI"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":101,""stateName"":""MI"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":102,""stateName"":""MI"",""parties"":[""Republican""]}]"
"D000203","Eligio","De La Garza",,"Eligio","De La Garza",,"Kika",,"II",,"1927","2017","[{""position"":""Representative"",""congressNumber"":89,""stateName"":""TX"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":90,""stateName"":""TX"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":91,""stateName"":""TX"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":92,""stateName"":""TX"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":93,""stateName"":""TX"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":94,""stateName"":""TX"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":95,""stateName"":""TX"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":96,""stateName"":""TX"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":97,""stateName"":""TX"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":98,""stateName"":""TX"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":99,""stateName"":""TX"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":100,""stateName"":""TX"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":101,""stateName"":""TX"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":102,""stateName"":""TX"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":103,""stateName"":""TX"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":104,""stateName"":""TX"",""parties"":[""Democrat""]}]"
"D000209","Ron","De Lugo",,"Ron","De Lugo",,,,,,"1930","2020","[{""position"":""Delegate"",""congressNumber"":93,""stateName"":""VI"",""parties"":[""Democrat""]},{""position"":""Delegate"",""congressNumber"":94,""stateName"":""VI"",""parties"":[""Democrat""]},{""position"":""Delegate"",""congressNumber"":95,""stateName"":""VI"",""parties"":[""Democrat""]},{""position"":""Delegate"",""congressNumber"":97,""stateName"":""VI"",""parties"":[""Democrat""]},{""position"":""Delegate"",""congressNumber"":98,""stateName"":""VI"",""parties"":[""Democrat""]},{""position"":""Delegate"",""congressNumber"":99,""stateName"":""VI"",""parties"":[""Democrat""]},{""position"":""Delegate"",""congressNumber"":100,""stateName"":""VI"",""parties"":[""Democrat""]},{""position"":""Delegate"",""congressNumber"":101,""stateName"":""VI"",""parties"":[""Democrat""]},{""position"":""Delegate"",""congressNumber"":102,""stateName"":""VI"",""parties"":[""Democrat""]},{""position"":""Delegate"",""congressNumber"":103,""stateName"":""VI"",""parties"":[""Democrat""]}]"
"D000185","Dennis","Deconcini","Webster","Dennis","Deconcini","Webster",,,,,"1937",,"[{""position"":""Senator"",""congressNumber"":95,""stateName"":""AZ"",""parties"":[""Democrat""]},{""position"":""Senator"",""congressNumber"":96,""stateName"":""AZ"",""parties"":[""Democrat""]},{""position"":""Senator"",""congressNumber"":97,""stateName"":""AZ"",""parties"":[""Democrat""]},{""position"":""Senator"",""congressNumber"":98,""stateName"":""AZ"",""parties"":[""Democrat""]},{""position"":""Senator"",""congressNumber"":99,""stateName"":""AZ"",""parties"":[""Democrat""]},{""position"":""Senator"",""congressNumber"":100,""stateName"":""AZ"",""parties"":[""Democrat""]},{""position"":""Senator"",""congressNumber"":101,""stateName"":""AZ"",""parties"":[""Democrat""]},{""position"":""Senator"",""congressNumber"":102,""stateName"":""AZ"",""parties"":[""Democrat""]},{""position"":""Senator"",""congressNumber"":103,""stateName"":""AZ"",""parties"":[""Democrat""]}]"
"D000217","Thomas","Delay","Dale","Thomas","Delay","Dale",,,,,"1947",,"[{""position"":""Representative"",""congressNumber"":99,""stateName"":""TX"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":100,""stateName"":""TX"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":101,""stateName"":""TX"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":102,""stateName"":""TX"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":103,""stateName"":""TX"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":104,""stateName"":""TX"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":105,""stateName"":""TX"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":106,""stateName"":""TX"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":107,""stateName"":""TX"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":108,""stateName"":""TX"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":109,""stateName"":""TX"",""parties"":[""Republican""]}]"
"D000222","Ronald","Dellums","V.","Ronald","Dellums","V.",,,,,"1935","2018","[{""position"":""Representative"",""congressNumber"":92,""stateName"":""CA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":93,""stateName"":""CA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":94,""stateName"":""CA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":95,""stateName"":""CA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":96,""stateName"":""CA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":97,""stateName"":""CA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":98,""stateName"":""CA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":99,""stateName"":""CA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":100,""stateName"":""CA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":101,""stateName"":""CA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":102,""stateName"":""CA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":103,""stateName"":""CA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":104,""stateName"":""CA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":105,""stateName"":""CA"",""parties"":[""Democrat""]}]"
"D000259","Jeremiah","Denton","Andrew","Jeremiah","Denton","Andrew",,,"Jr.",,"1924","2014","[{""position"":""Senator"",""congressNumber"":96,""stateName"":""AL"",""parties"":[""Republican""]},{""position"":""Senator"",""congressNumber"":97,""stateName"":""AL"",""parties"":[""Republican""]},{""position"":""Senator"",""congressNumber"":98,""stateName"":""AL"",""parties"":[""Republican""]},{""position"":""Senator"",""congressNumber"":99,""stateName"":""AL"",""parties"":[""Republican""]}]"
"D000267","Butler","Derrick","Carson","Butler","Derrick","Carson",,,"Jr.",,"1936","2014","[{""position"":""Representative"",""congressNumber"":94,""stateName"":""SC"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":95,""stateName"":""SC"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":96,""stateName"":""SC"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":97,""stateName"":""SC"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":98,""stateName"":""SC"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":99,""stateName"":""SC"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":100,""stateName"":""SC"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":101,""stateName"":""SC"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":102,""stateName"":""SC"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":103,""stateName"":""SC"",""parties"":[""Democrat""]}]"
"D000294","Michael","Dewine",,"Michael","Dewine",,,,,,"1947",,"[{""position"":""Representative"",""congressNumber"":98,""stateName"":""OH"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":99,""stateName"":""OH"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":100,""stateName"":""OH"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":101,""stateName"":""OH"",""parties"":[""Republican""]},{""position"":""Senator"",""congressNumber"":104,""stateName"":""OH"",""parties"":[""Republican""]},{""position"":""Senator"",""congressNumber"":105,""stateName"":""OH"",""parties"":[""Republican""]},{""position"":""Senator"",""congressNumber"":106,""stateName"":""OH"",""parties"":[""Republican""]},{""position"":""Senator"",""congressNumber"":107,""stateName"":""OH"",""parties"":[""Republican""]},{""position"":""Senator"",""congressNumber"":108,""stateName"":""OH"",""parties"":[""Republican""]},{""position"":""Senator"",""congressNumber"":109,""stateName"":""OH"",""parties"":[""Republican""]}]"
"D000326","William","Dickinson","Louis","William","Dickinson","Louis",,,,,"1925","2008","[{""position"":""Representative"",""congressNumber"":89,""stateName"":""AL"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":90,""stateName"":""AL"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":91,""stateName"":""AL"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":92,""stateName"":""AL"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":93,""stateName"":""AL"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":94,""stateName"":""AL"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":95,""stateName"":""AL"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":96,""stateName"":""AL"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":97,""stateName"":""AL"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":98,""stateName"":""AL"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":99,""stateName"":""AL"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":100,""stateName"":""AL"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":101,""stateName"":""AL"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":102,""stateName"":""AL"",""parties"":[""Republican""]}]"
"D000327","Norman","Dicks","DeValois","Norman","Dicks","DeValois",,,,,"1940",,"[{""position"":""Representative"",""congressNumber"":95,""stateName"":""WA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":96,""stateName"":""WA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":97,""stateName"":""WA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":98,""stateName"":""WA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":99,""stateName"":""WA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":100,""stateName"":""WA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":101,""stateName"":""WA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":102,""stateName"":""WA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":103,""stateName"":""WA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":104,""stateName"":""WA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":105,""stateName"":""WA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":106,""stateName"":""WA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":107,""stateName"":""WA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":108,""stateName"":""WA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":109,""stateName"":""WA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":110,""stateName"":""WA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":111,""stateName"":""WA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":112,""stateName"":""WA"",""parties"":[""Democrat""]}]"
